0.08092371,0.0467213,-0.1990567,0.05003424,0.1509188,0.04589307
0.08308167,0.0479672,-0.1968977,0.05136879,0.1530765,0.04711681
0.08526803,0.0492295,-0.1947102,0.0527209,0.1552626,0.04835665
0.08748278,0.05050819,-0.1924943,0.0540906,0.1574771,0.04961258
0.08972593,0.05180327,-0.19025,0.05547787,0.1597199,0.05088462
0.09199747,0.05311474,-0.1879772,0.05688271,0.1619911,0.05217275
0.09429741,0.05444261,-0.1856759,0.05830514,0.1642908,0.05347698
0.09662575,0.05578687,-0.1833463,0.05974514,0.1666187,0.05479731
0.09898248,0.05714753,-0.1809881,0.06120272,0.1689751,0.05613373
0.1013676,0.05852458,-0.1786016,0.06267789,0.1713599,0.05748625
0.1037811,0.05991802,-0.1761866,0.06417063,0.1737731,0.05885487
0.106223,0.06132786,-0.1737431,0.06568095,0.1762146,0.06023958
0.1086933,0.06275409,-0.1712712,0.06720886,0.1786845,0.06164039
0.111192,0.06419671,-0.1687708,0.06875435,0.1811828,0.0630573
0.1137191,0.06565573,-0.1662421,0.07031742,0.1837094,0.0644903
0.1162746,0.06713114,-0.1636848,0.07189808,0.1862645,0.0659394
0.1188585,0.06862295,-0.1610991,0.07349633,0.1888479,0.06740461
0.1214708,0.07013115,-0.1584849,0.07511215,0.1914597,0.06888589
0.1241115,0.07165574,-0.1558423,0.07674556,0.1940999,0.07038328
0.1267805,0.07319672,-0.1531712,0.07839656,0.1967685,0.07189675
0.129478,0.0747541,-0.1504717,0.08006515,0.1994654,0.07342634
0.1322038,0.07632787,-0.1477436,0.08175132,0.2021907,0.074972
0.1349581,0.07791803,-0.1449872,0.08345509,0.2049444,0.07653376
0.1377407,0.07952459,-0.1422022,0.08517644,0.2077264,0.07811163
0.1405517,0.08114754,-0.1393888,0.08691539,0.2105369,0.07970558
0.1433912,0.08278689,-0.136547,0.08867192,0.2133757,0.08131563
0.146259,0.08444263,-0.1336766,0.09044605,0.2162429,0.08294178
0.1491552,0.08611476,-0.1307778,0.09223777,0.2191385,0.08458401
0.1520798,0.08780329,-0.1278506,0.09404708,0.2220624,0.08624234
0.1550328,0.08950821,-0.1248948,0.09587399,0.2250147,0.08791676
0.1580142,0.09122952,-0.1219106,0.09771849,0.2279954,0.08960728
0.161024,0.09296723,-0.1188979,0.09958059,0.2310045,0.09131388
0.1640622,0.09472132,-0.1158567,0.1014603,0.2340419,0.09303658
0.1671288,0.09649182,-0.112787,0.1033576,0.2371077,0.09477538
0.1702238,0.09827871,-0.1096889,0.1052725,0.2402019,0.09653027
0.1733471,0.100082,-0.1065622,0.107205,0.2433245,0.09830125
0.1764989,0.1019017,-0.1034071,0.1091551,0.2464754,0.1000883
0.1796791,0.1037377,-0.1002235,0.1111228,0.2496547,0.1018915
